,title,revenue
2897,Big,45824425.18930401
2898,The Big Parade,25614.65515728366
2899,Great Expectations,8400419.296516156
2900,My Son the Fanatic,25995.82269701346
2901,Garfield: A Tail of Two Kitties,20437409.816032264
2902,Highlander,60382081.935875684
2903,Flash Gordon,19593026.711124975
2904,The Spirit,42834492.714792736
2905,What Happens in Vegas,62276645.190477595
2906,Sunless,386728.8356139717
2907,City Heat,41654808.09976248
2908,The Greatest Story Ever Told,6580733.886838406
2909,A Silent Voice,3036409.3430185863
2910,The Man from Snowy River,3243428.480524471
2911,The Last Airbender,181055908.73264992
2912,Hope Springs,58653043.41764674
2913,Frankie and Johnny,11843368.749334872
2914,Cry_Wolf,8686839.211581346
2915,Brothers,49141683.97797099
2916,Meet Joe Black,152747815.59852135
2917,Empire of the Sun,76817049.06748363
2918,Friday the 13th,85144566.19086084
2919,Surf Ninjas,3432989.6990828766
2920,Dilwale,27471002.133788776
2921,Red State,3245265.0239735325
2922,The Divide,2999799.9917426556
2923,Why Did I Get Married?,5927721.36153417
2924,Prince of Persia: The Sands of Time,312837781.22580814
2925,Safety Last!,131338.89468227836
2926,To Rob a Thief,699082.59229831
2927,The Adventures of Sharkboy and Lavagirl,38620746.91484383
2928,My Dog Tulip,135574.09031947763
2929,The Goonies,43399091.86778505
2930,A Walk in the Clouds,32992873.248349495
2931,Super Capers,250531.79772648794
2932,Calendar Girls,7032414.43310203
2933,Wind River,7007458.886757322
2934,The SpongeBob Movie: Sponge Out of Water,237537144.04219252
2935,The Doors,23377689.66457552
2936,Blackthorn,360607.60822388437
2937,Greenfingers,4420344.100264916
2938,National Lampoon’s Van Wilder,21772810.058826085
2939,Planes,151262483.58045918
2940,From Justin to Kelly,2296151.6165099223
2941,Hall Pass,71058606.83840953
2942,Struck by Lightning,1083930.464316632
2943,Streets of Fire,22201614.01245179
2944,The United States of Leland,1020201.5839076496
2945,Fasten Your Seatbelts,517199.0702649452
2946,Don't Even Think,111144.37391436736
2947,JFK,73004877.22105148
2948,Starred Up,1533547.3132549324
2949,Ali,125494094.38481551
2950,Dear John,22671240.88434281
2951,C.H.U.D.,2385777.1585790985
2952,Se7en,79548306.53915912
2953,Melancholia,9636706.763539502
2954,The Deep End of the Ocean,25773163.036033403
2955,Boomerang,69562888.23346077
2956,Airport '77,38100554.59956996
2957,Flightplan,77249835.73737739
2958,Consenting Adults,5270185.03997682
2959,Rugrats in Paris: The Movie,10061088.471463693
2960,Love Is in the Air,577412.980538774
2961,Wilson,5387998.149380259
2962,Armored,9989747.77486975
2963,Stranger Than Fiction,35534150.049789675
2964,Keeping the Faith,45721081.55097486
2965,Damien: Omen II,36857963.75232132
2966,Dunkirk,141677692.88568544
2967,The Legend of Hercules,26873940.641740974
2968,Tootsie,41555243.696629584
2969,Stardust Memories,16010440.25689703
2970,Charly,3764177.7200466357
2971,Prem Ratan Dhan Payo,11945518.31834476
2972,The Blind Side,49331185.18568015
2973,Hidden Agenda,1107965.1470955363
2974,A Serious Man,20347867.645822633
2975,A Woman Is a Woman,313402.4026450583
2976,The Lovers,131881.53596154574
2977,Big Hero 6,371547098.479969
2978,Intermission,1525177.0982836108
2979,Unstoppable,141699217.22643298
2980,3 Generations,1155494.067826725
2981,Children of Men,125724894.23501983
2982,Open City,1096112.6503338688
2983,The Grudge 2,40295919.29700811
2984,Focus,44441257.93720954
2985,Extreme Days,285372.44081456965
2986,Roar,3439273.6799103627
2987,Homefront,21394186.93315634
2988,Godfather,213115.28558907818
2989,Reign of Fire,104285848.07737371
2990,Crime + Punishment in Suburbia,396420.2526632879
2991,The Spy Next Door,46906767.52814728
2992,Misery,43984153.38449542
2993,Trick,265794.4661533638
2994,The World According to Garp,11530501.29670144
2995,Glengarry Glen Ross,27930936.171574548
2996,The Man Who Knew Too Little,15010744.646181826
2997,Life,135219841.13077283
2998,Robot Monster,720414.2515000522
2999,A Haunted House,2229173.8591712755
3000,Midnight's Children,5898135.286457762
3001,Invisible Agent,2591602.8471556827
3002,The Last Samurai,98333902.51881298
3003,Airplane!,26825157.8087271
3004,Mistress,1945142.7258286048
3005,The Hunt,3162546.479268455
3006,Days of Being Wild,2314952.293236082
3007,The Gold Rush,1940966.3944268543
3008,8 Mile,37393478.27312469
3009,1941,55264895.5621861
3010,Captivity,14550571.138647787
3011,Bones,18036545.860813472
3012,The 13th Warrior,130588674.58431175
3013,Prom Night,4111609.0703195934
3014,Mad Max,7978023.839801961
3015,Draft Day,14774892.746661479
3016,Dark World: Equilibrium,755390.8495952552
3017,Dallas Buyers Club,21716012.460517477
3018,Like Dandelion Dust,401822.3343288067
3019,My One and Only,682320.9101926906
3020,Choke,15580363.870350184
3021,Rangeela,2844919.2282566875
3022,The Autopsy of Jane Doe,1223888.2520523944
3023,Freakonomics,479094.8970837146
3024,Head-On,4274168.770024414
3025,Dinner for Schmucks,116237580.97725017
3026,Bernie,4236464.603158771
3027,The Time Machine,95233181.78328428
3028,Cobb,7688861.411539789
3029,Oblivion,217178122.55637717
3030,17 Again,48096213.117872104
3031,Peep World,67522.52767976624
3032,Jackass: The Movie,27249533.044119984
3033,Irreconcilable Differences,6759314.064754521
3034,Oz: The Great and Powerful,216633547.69675097
3035,Hunting Elephants,531995.2351786668
3036,Sweet Bean,819653.009717296
3037,Yoo Hoo Mrs Goldberg,53767.39692410099
3038,Yu-Gi-Oh!: The Dark Side of Dimensions,1975299.708473546
3039,Blue Thunder,30639054.637557536
3040,Hercules,203495729.65542993
3041,Man Of The Century,81689.40021865469
3042,The Little Prince,41853663.81998357
3043,Ghost Dad,4674523.62553897
3044,Little Big Man,20501643.4065873
3045,The Angrez,226776.71923108312
3046,A Single Shot,745610.1891334327
3047,Women in Trouble,6686580.269461151
3048,Tales from the Hood,1210105.5763302569
3049,Bad Guys Always Die,172004.55427928196
3050,Ohm Shanthi Oshaana,343464.90745872795
3051,The Forgotten,23026067.913737603
3052,Marwencol,99214.12127354748
3053,42nd Street,2087160.4974679057
3054,The Mambo Kings,10066657.410203988
3055,The Rocker,28228626.104765363
3056,Antarctic Journal,279676.96518121473
3057,Doctor Dolittle,19100338.414161228
3058,Agora,31822476.576101463
3059,On the Road,35105859.11150561
3060,Atomic Blonde,29949864.291389953
3061,The Last Exorcism,7682513.542570468
3062,Bridge to Terabithia,47832906.01132564
3063,Life Partners,139559.2192292592
3064,One Flew Over the Cuckoo's Nest,28036033.58678633
3065,Over the Top,36510634.442235395
3066,One Hundred and One Dalmatians,30271384.017198697
3067,Sholem Aleichem: Laughing In The Darkness,81360.55158726704
3068,The Interpreter,76868201.510194
3069,Paddington,53694136.13422076
3070,Heart Condition,10951917.68374786
3071,A Nightmare on Elm Street,27070745.96886041
3072,The Apartment,16929339.998452295
3073,Expelled: No Intelligence Allowed,1035744.9017154742
3074,V/H/S: Viral,750667.8583510204
3075,I Am Sam,51395571.02110308
3076,Goliyon Ki Raasleela Ram-Leela,1358374.8436958517
3077,Bridesmaids,68694205.76423281
3078,Assassin's Creed,232705122.11871016
3079,Forced Vengeance,4733387.680157029
3080,Dheena,255036.07358419817
3081,Soul Kitchen,2771119.4709712295
3082,The Social Network,99106014.03781171
3083,Fright Night,28248613.752248734
3084,The Man Who Loved Women,26331573.557816163
3085,Inhale,2122395.2161522144
3086,Being John Malkovich,26749688.3201283
3087,The End of the Tour,1736653.3673693277
3088,Police Story 3: Supercop,3193494.7636785093
3089,Hulk,206314466.7813495
3090,Pépé le Moko,106148.95582502794
3091,Vaaranam Aayiram,4453977.332452502
3092,Prince of Darkness,20726173.174828783
3093,The Boxtrolls,81567987.38809815
3094,"Crouching Tiger, Hidden Dragon",37150449.60868308
3095,Only God Forgives,3457800.8470773925
3096,At Close Range,26776126.847497184
3097,Sheena,14928555.25902188
3098,The Object of My Affection,30661264.60592677
3099,Disturbing Behavior,18002086.99434357
3100,Face/Off,134217462.12862886
3101,Mirrors,60039150.90091512
3102,Saving Mr. Banks,72052308.9952268
3103,Anne Frank Remembered,62517.882354508234
3104,Flesh and Bone,4537763.041370733
3105,October Baby,235018.31407370046
3106,The Year of the Yao,184110.22943140884
3107,1911,15351181.361243354
3108,Dogtooth,624250.2868201749
3109,Spy Kids 2: The Island of Lost Dreams,82839515.1030865
3110,Running Time,165977.87902724743
3111,Mutant World,173980.32007319824
3112,Someone to Watch Over Me,8177022.535641
3113,Matilda,47750452.42556078
3114,Beowulf,114281782.95061034
3115,Very Annie Mary,1156481.8501519137
3116,Journey to the Center of the Earth,12124888.960492272
3117,Pokémon: The First Movie: Mewtwo Strikes Back,28209921.94203173
3118,Foodfight!,46441141.10244304
3119,Think Like a Man Too,41595286.9024779
3120,The Work and the Glory III: A House Divided,1109000.23897518
3121,Sphere,93803179.98181486
3122,Mugavari,201176.92875778847
3123,I Hope They Serve Beer in Hell,1935971.9893928478
3124,My Brother Is an Only Child,4068926.9461358516
3125,Torn Curtain,16279978.571226869
3126,Once Upon a Time in China III,2429622.0973145603
3127,Poseidon,93463995.84732747
3128,One Piece Film: GOLD,6604885.265932871
3129,Last Days in Vietnam,127883.54761221708
3130,The Wrong Man,10614050.237225905
3131,Head Games,107920.36052415427
3132,P2,21035981.232793853
3133,London Boulevard,21353149.818729453
3134,Hard Target,46785802.42090974
3135,Harry Potter and the Deathly Hallows: Part 2,484386314.82256323
3136,Supergirl,44323632.64338037
3137,Lover Come Back,4064316.882438504
3138,Batman v Superman: Dawn of Justice,805910901.5848625
3139,Red Road,1534113.227922703
3140,The Eye,9633407.110843897
3141,Blancanieves,554268.5922117536
3142,Oceans,2253988.762719702
3143,Gloria,13031728.311313083
3144,Bad Girls,9766065.048855219
3145,Mozart and the Whale,7262062.154302692
3146,Zoom,50803526.89595221
3147,Spacehunter: Adventures in the Forbidden Zone,8724528.72426404
3148,Gamer,72170218.78511685
3149,Alexander,103844324.34251618
3150,The Wind That Shakes the Barley,6083988.989324747
3151,Avatar,646582315.3585677
3152,Somebody Up There Likes Me,5017336.068610754
3153,Broken Hill,90385.23794462714
3154,Shanghai Noon,133199241.92837569
3155,Company,409824.851968335
3156,The Way Way Back,23721931.990585584
3157,Elizabeth: The Golden Age,71022448.74756183
3158,Jason Goes to Hell: The Final Friday,13684796.7676733
3159,Battle Royale,13969443.745178442
3160,Swing Vote,20917096.63898725
3161,Sleeper,2700818.8287621783
3162,Before the Rain,928843.9354821934
3163,A Late Quartet,1271971.3888232992
3164,By the Sea,5400145.399749181
3165,Love & Basketball,13210132.416062595
3166,Breakfast at Tiffany's,15195658.176388267
3167,Blue Velvet,1936528.9459998328
3168,The Sisterhood of the Traveling Pants,31627243.539573736
3169,An Eye for an Eye,3851223.129030915
3170,Om Shanti Om,5733593.833961612
3171,Big Bad Wolves,528127.8767656002
3172,Deliverance,14219567.610042796
3173,The Transporter Refueled,17762675.877410788
3174,Nick of Time,16282575.725431869
3175,Halloween,7958254.185583483
3176,The Assassination of Jesse James by the Coward Robert Ford,47180815.20047701
3177,Flirting,535573.0333457233
3178,Die Hard 2,194488746.77132577
3179,Little Boy,21112233.16769206
3180,The Jerk,14400445.218125902
3181,The Mummy,340088293.4525426
3182,Half Baked,9280957.557833532
3183,Interstellar,349357475.03334266
3184,Moms' Night Out,8920837.476593602
3185,Berlin Syndrome,1144925.3330689392
3186,She Wore a Yellow Ribbon,4535071.548216566
3187,Pitch Black,22555091.05012969
3188,The Hot Chick,15076129.843067704
3189,Self/less,37370916.10842399
3190,Jiro Dreams of Sushi,1053130.003023355
3191,Blood Ties,42149100.40435999
3192,War and Peace,3639943.3154104985
3193,Foolish Wives,502074.69317988213
3194,Midnight Crossing,448796.89002136246
3195,Ran,8923948.573014168
3196,Loham,1135121.5975310798
3197,Date Night,87201944.73977812
3198,Harry Potter and the Philosopher's Stone,577592800.254895
3199,A Million to Juan,141470.69274304158
3200,An Unmarried Woman,7298938.7394856345
3201,Analyze That,111133866.1465151
3202,Spider-Man,349639168.43549454
3203,Celeste & Jesse Forever,781464.5604004767
3204,Sweet Sweetback's Baadasssss Song,1912609.1059289777
3205,Oscar,38725780.067528
3206,No Reservations,53326056.8593501
3207,Dogville,6494038.118717601
3208,The Stone Roses: Made of Stone,61214.56574686944
3209,The Last Breath,327439.179977909
3210,The Founder,28347945.515514966
3211,An Innocent Man,16197990.065299865
3212,The Rescuers Down Under,13594660.428581245
3213,If....,9623076.436988834
3214,Seeking a Friend for the End of the World,10233151.095592842
3215,Deconstructing Harry,14640553.532030556
3216,Diplomacy,96989.37189892914
3217,Godzilla 2000,3602275.6727758297
3218,Brewster's Millions,35881677.72659549
3219,Twelve and Holding,193235.08917775686
3220,The Way,5099702.913862917
3221,Truman,849741.8170847826
3222,eXistenZ,12493149.487011105
3223,For Your Consideration,11501600.439149015
3224,The Space Between Us,18700812.4447791
3225,Rabbit Without Ears,5568693.0151891755
3226,Gotcha!,17273188.4802105
3227,This is Sodom,774382.6061897331
3228,Star Kid,490743.88640452904
3229,Bastards,288337.1615766519
3230,Maid in Manhattan,45581454.21738282
3231,Zaytoun,1882865.5633125734
3232,Daylight,135467500.3185185
3233,Horsemen,12012185.378998416
3234,The 'Burbs,22590200.4212605
3235,Joe,6536172.22349805
3236,Double Indemnity,5524280.231238597
3237,Sleuth,2816057.1832814864
3238,Blade II,139208540.65642866
3239,Super 8,131579110.27578032
3240,Delta of Venus,2449138.939139148
3241,Everest,1875154.5838935268
3242,Igby Goes Down,9077163.184690794
3243,Firewall,50899072.87739908
3244,Nothing Left to Fear,2905256.704998431
3245,Amen,625294.10141409
3246,2012,243030852.99151713
3247,Mune: Guardian of the Moon,899528.4714173981
3248,Green Street Hooligans,4126951.605003116
3249,Radio,15009337.665294273
3250,Nothing but Trouble,53719651.50362987
3251,The Ladies Man,4888038.277026114
3252,Prophecy,4944037.834042875
3253,Spanglish,127943511.28914075
3254,The History Boys,2960970.9523926605
3255,The Namesake,7632817.285097297
3256,Did You Hear About the Morgans?,83257098.77228492
3257,Happy People: A Year in the Taiga,144886.96174592528
3258,The Last Time I Saw Paris,1132955.044366974
3259,The Woodsman,1240678.510175826
3260,Rock Dog,46265079.05393327
3261,A Home of Our Own,5135085.957341626
3262,Dawn of the Dead,6718277.638449925
3263,Beyond the Valley of the Dolls,8738979.837393405
3264,Mr. Turner,1705534.585915224
3265,Nights in Rodanthe,4986078.796226248
3266,Never Say Never Again,113088471.28060398
3267,12 O’Clock Boys,91624.37043024125
3268,American Wedding,144861115.89780667
3269,Mortdecai,101440516.29455574
3270,Madagascar,242587994.54226038
3271,Closet Land,4257090.667275979
3272,Winged Migration,4143921.4625439486
3273,Cloudy with a Chance of Meatballs,226048346.99185845
3274,Clue,35585024.73207413
3275,Strangerland,2704623.477849177
3276,Crocodile Dundee,18243667.2917673
3277,Felix The Cat: The Movie,729888.0270147528
3278,Justin Bieber: Never Say Never,6237600.164683328
3279,An American Tail: Fievel Goes West,22046102.30089832
3280,The Act of Killing,1435986.3396773697
3281,Hotel Transylvania,275892596.34932333
3282,A Bronx Tale,15229843.641960261
3283,Space Cowboys,91137566.34819478
3284,Mortal Kombat,68563379.28834553
3285,High School High,2581853.483513261
3286,Lovelace,4409697.7205952965
3287,Bicentennial Man,110245484.94563758
3288,Annie,126445084.24094227
3289,Natural Selection,25089.45701432942
3290,War,42862154.33882281
3291,American Gangster,102775294.97380094
3292,The Matrix,242023128.30011013
3293,The Woman in Black 2: Angel of Death,761677.9867533619
3294,Master and Commander: The Far Side of the World,153488174.98855215
3295,Vampire's Kiss,733601.1757184333
3296,EuroTrip,28774188.586381484
3297,A Ticket to Space,450312.77582751756
3298,When Harry Tries to Marry,190551.1611465781
3299,Underdogs,28737723.877846107
3300,The Good Night,10556341.49557286
3301,[REC]³ Genesis,1698786.2385827396
3302,The Innkeepers,903580.2775470313
3303,Broadway Danny Rose,5599554.984192241
3304,Bad Company,106388428.05680317
3305,Seed of Chucky,27586951.99043521
3306,I'm Not Ashamed,902314.8706495712
3307,Monkey Business,3283136.0123171476
3308,Au Hasard Balthazar,265929.24774083984
3309,Teenage Mutant Ninja Turtles III,64329874.76932268
3310,Twilight Online,138079.4943929504
3311,Bandolero!,2734254.9095980446
3312,Laws of Attraction,14364450.375420481
3313,Cocktail,33127511.14110919
3314,Friends with Kids,1475933.041940185
3315,Magic Mike XXL,52367467.19737196
3316,Déjà Vu,154852588.78629312
3317,The Shadow,38793373.5153021
3318,Red Sonja,48907968.83021654
3319,Restrepo,763564.6965241095
3320,Town & Country,15482279.6755512
3321,Splash,38771311.899488986
3322,Black or White,6400922.046542896
3323,An Invisible Sign,116619.11626044635
3324,The Inhabited Island,30361383.204366025
3325,L.I.E.,580777.1859619053
3326,Emma,18854966.590069618
3327,Midnight in the Garden of Good and Evil,16069982.35636837
3328,17 Girls,677039.7757638894
3329,Two Girls and a Guy,1991825.85067145
3330,Journey to the Center of the Earth,101425669.02279525
3331,Life in a Day,508855.1495832207
3332,99 Homes,6967894.863012352
3333,Five Senses of Eros,78075.60174408769
3334,Highlander: Endgame,41698893.39365956
3335,Gone with the Wind,6823030.276329399
3336,The Incredible Burt Wonderstone,63415423.19755321
3337,"The Bread, My Sweet",259229.27087949152
3338,52 Pick-Up,4787483.560510527
3339,"Mommies, Happy New Year!",1428195.3286712524
3340,Catfish,771672.0398198584
3341,Ruby Sparks,12665333.029614288
3342,127 Hours,31513025.988705333
3343,Rules Don't Apply,31503684.152393095
3344,Splitting Heirs,2705053.45263814
3345,Pete's Dragon,160272440.8934153
3346,Street Fighter,84251363.57749768
3347,The Sandlot,27258750.704167776
3348,Vacancy,29738521.518402565
3349,Lola Versus,3205490.3982934398
3350,Seven Years in Tibet,99275762.84491803
3351,The Pledge,28705851.652504507
3352,A Cat in Paris,189072.3575165077
3353,The Aviator,855132.3610025694
3354,Mistaken for Strangers,52158.38425014371
3355,Up in Smoke,5702944.3919883985
3356,This Is Elvis,366439.51182081975
3357,Big Fan,529888.9903513978
3358,My Tutor,1963313.2221083958
3359,One Piece Film Strong World,5487571.89885328
3360,Coraline,86205533.25153115
3361,My King,621331.301059844
3362,Thesis,2253539.635154848
3363,Porn in the Hood,757680.3283439674
3364,That's My Boy,126300483.87748082
3365,Rising Sun,18824669.81844606
3366,Repo Man,2366848.808074567
3367,Bad Grandpa,59313050.2979576
3368,Closed Circuit,7432542.496648808
3369,Babe: Pig in the City,49741575.44476595
3370,Gabbar Singh,4634830.282221844
3371,Wild Child,32093443.330528602
3372,Manglehorn,1301352.6994965728
3373,Yentl,11341865.703285992
3374,The Nutcracker: The Untold Story,16468824.836678077
3375,Kama Sutra - A Tale of Love,4961269.566681706
3376,The Believer,885266.4530861358
3377,99,2935584.098798127
3378,Surrogates,125821481.951176
3379,Shattered Glass,5344364.01856637
3380,Minions,425626643.1460357
3381,Dominion: Prequel to the Exorcist,47407165.5668025
3382,Bad Teacher,39064343.94452716
3383,Whiteout,52453923.89305314
3384,Taxi,5133923.496979806
3385,Lethal Weapon 4,256012590.42388377
3386,Albert Nobbs,5010544.011915747
3387,Salaam Bombay!,218021.67033500888
3388,Dig!,372362.1596362232
3389,Hot Fuzz,28787296.72522746
3390,Observe and Report,997596.0307099018
3391,A Simple Wish,14632878.307566483
3392,The Bourne Ultimatum,163734731.20867252
3393,Spirit: Stallion of the Cimarron,155079828.13240686
3394,Fuck,427453.25713745214
3395,Tosun Pasha,305566.8055966661
3396,Seven Brides for Seven Brothers,6443146.642704164
3397,Here Comes the Boom,14037426.1164129
3398,Exit Through the Gift Shop,659159.5839487868
3399,Strangers on a Train,7445041.956341625
3400,Breaking Up,3242112.679192747
3401,Major League II,15530096.39049673
3402,A Soldier's Daughter Never Cries,467409.4396222827
3403,Shadow of the Vampire,6870713.053273507
3404,Killshot,418007.245289835
3405,From Here to Eternity,4422340.011117108
3406,Demolition,6118970.211350149
3407,Minuscule: Valley of the Lost Ants,10360194.412976485
3408,Friends with Benefits,65413377.793892525
3409,Instructions Not Included,7547268.63502652
3410,Antikiller D.K,1893803.437016171
3411,The Gallows,5015966.813778495
3412,The Prince of Tides,13190765.735798232
3413,"Monsters, Inc.",293424313.3695405
3414,Supercross,621062.738273991
3415,The Quiet Ones,483496.0110290777
3416,Erin Brockovich,50378593.68364095
3417,Sanctum,51430593.038866274
3418,The Boy in the Striped Pyjamas,24120795.065721117
3419,Jennifer's Body,37250308.18339791
3420,My Name Is Khan,34495622.56935128
3421,King Corn,175512.88937354097
3422,Slipstream,1282323.2306278932
3423,Jeepers Creepers 2,70923215.60532884
3424,Friend Request,5848975.529484976
3425,Avalon,4111094.3816747507
3426,Earth,366650.6655059961
3427,Wabash Avenue,2768932.1234115595
3428,Epic Movie,22060451.569719095
3429,The Addams Family,68982022.87932932
3430,The Phantom of the Opera,124377544.07014732
3431,Casino,76159892.53694245
3432,20th Century Women,8511342.806228803
3433,Phantom,1812637.27705428
3434,The Grand Seduction,17974892.48521887
3435,Runner Runner,53984788.482034564
3436,Babette's Feast,2705013.4902743
3437,Whisper,26359073.107656874
3438,The Best Man,23543971.855204284
3439,Point Break,26896871.283862166
3440,Jawbreaker,5466090.055526439
3441,Riding Alone for Thousands of Miles,2142570.538467641
3442,Dumbo,4344039.2558891075
3443,The Death of Louis XIV,276644.2292655516
3444,Ghostbusters,269110856.25840056
3445,Fantasia 2000,172845955.61705667
3446,Yellowbeard,5150758.996685065
3447,Dog Pound,1402714.7456779508
3448,Mannequin,14584295.376098895
3449,Lucky Lady,2316104.5916365543
3450,Hit & Run,1632316.3651131748
3451,The Water Horse,14384753.84764148
3452,Wanderlust,69975087.90456805
3453,The Roommate,8483760.79035264
3454,Why Did I Get Married Too?,8581092.591585075
3455,Father of the Bride,9382342.931563577
3456,Stargate,75603466.67056768
3457,Lemming,359391.8912210717
3458,Baise-moi,776287.8747968798
3459,Two Weeks Notice,69228601.56201857
3460,Austin Powers: The Spy Who Shagged Me,113623568.4804316
3461,Need for Speed,111937911.32879707
3462,National Lampoon's Gold Diggers,86508.35771374151
3463,S1m0ne,15293917.539577318
3464,Blue Ruin,1909920.687631314
3465,Chariots of Fire,18532195.683743726
3466,Cyborg,4762040.130295382
3467,Ping Pong Summer,338132.67364731623
3468,The In-Laws,9617155.319532573
3469,Howl,1367225.048018278
3470,Not of This Earth,648272.3033695114
3471,Paranormal Activity 2,23946880.011849284
3472,Byzantium,5994976.175542209
3473,About Last Night...,6150076.122165728
3474,Don't Move,840836.3607642435
3475,Night at the Museum,304189211.7829119
3476,Barney's Version,14486288.863489375
3477,Cujo,6933096.87046675
3478,Real Steel,197067035.12076077
3479,The Night Before,36503229.24316441
3480,Nixon,14657459.337510621
3481,The Robber,511237.4038840855
3482,Next Avengers: Heroes of Tomorrow,681939.9512746229
3483,Thirteen Days,98402853.17617112
3484,Get Him to the Greek,68279392.62892564
3485,Death of a Dynasty,186185.88038163335
3486,Escape from Planet Earth,63442801.32538381
3487,The Black Hole,18716042.00636167
3488,The Wedding Party,1132978.0516246022
3489,"The Wonderful, Horrible Life of Leni Riefenstahl",79758.02187825485
3490,Still Alice,3186078.5815103357
3491,Kokowaah,8915332.192041393
3492,Raw,2544826.4622445237
3493,The Manchurian Candidate,76139556.94777595
3494,Mutiny on the Bounty,5825647.12601869
3495,Fast Five,173595639.18206644
3496,Legend of the Guardians: The Owls of Ga'Hoole,154860258.76657572
3497,My Best Friend's Wedding,23982259.355055574
3498,Friday the 13th: The Final Chapter,21169549.92971046
3499,Getting Straight,3124997.9905713545
3500,Kaboom,872116.7081327811
3501,Scary Movie 3,94574921.74795091
3502,Free Fire,4833198.484212882
3503,Dil Chahta Hai,3832962.6729937275
3504,Diana,6013596.138937508
3505,F.I.S.T.,4531873.75128599
3506,Torremolinos 73,3007632.771531827
3507,Push,65526452.181644194
3508,The War Wagon,5016090.689243488
3509,We Don't Live Here Anymore,2184331.689064417
3510,"For a Good Time, Call...",3111188.4102473753
3511,Song of the Sea,822317.8860940125
3512,Night of the Living Dead,11764671.426448077
3513,Kinky Boots,1501322.6498847222
3514,The Dark Tower,36699001.31808193
3515,Cousins,39871298.76972383
3516,Stuck in Love,811110.5095243005
3517,F/X,19968257.369754177
3518,Austin Powers: International Man of Mystery,66800632.11492209
3519,The Legend II,435952.39873801323
3520,Gods of Egypt,134445503.08837152
3521,Dangerous Liaisons,43398503.908483095
3522,The Purge: Election Year,47634230.69167666
3523,Obsessed,20293236.301434122
3524,Barry Lyndon,34437125.553336486
3525,Jason Bourne,209904226.08412063
3526,Carnosaur,457327.15068028873
3527,The Perez Family,1718098.7353050774
3528,Stander,988868.2673584205
3529,Fire Down Below,64963907.12963474
3530,Mesrine: Killer Instinct,955472.0858998129
3531,Pretty in Pink,8406348.826151295
3532,Last Days,956466.3597170566
3533,A Christmas Carol,180785990.79572123
3534,Waiting...,5482888.9186576065
3535,Body Double,20120289.47320264
3536,Domino,58967694.02802203
3537,Straw Dogs,23822624.987677563
3538,The Maze Runner,152739565.75573522
3539,Havana,97209383.14289734
3540,Oliver Twist,21513706.5257272
3541,The Opposite of Sex,8544104.000549756
3542,"First Love, Last Rites",226780.7049826735
3543,Secrets & Lies,11913625.035329789
3544,The Super,8383905.028604136
3545,Divergent,412145814.3123447
3546,Flesh and the Devil,65652.28077451972
3547,The Fly,31055271.681687497
3548,Horrible Bosses,112797918.22058836
3549,Paranormal Activity: The Ghost Dimension,46347735.16062087
3550,Terminal Velocity,41789147.39629924
3551,Solarbabies,4624185.548588686
3552,Star of Midnight,164401.37266023076
3553,The Nanny Diaries,27363211.99641469
3554,Asterix & Obelix: Mission Cleopatra,8862673.722694775
3555,Faster,42446899.79220164
3556,The Master,3984950.080004297
3557,Defiance,44498378.84687122
3558,The Mission,35733869.103839405
3559,Sing,200962524.403359
3560,Split Second,160914.9761822648
3561,Apocalypto,71791237.02191576
3562,The Best Years of Our Lives,6415337.488565235
3563,How To Make An American Quilt,8056284.667640866
3564,Fahrenheit 9/11,11247499.830155872
3565,Soul Plane,30408727.93923557
3566,The Witches,3272645.518085067
3567,Hostel: Part II,12922517.726079583
3568,Lovely & Amazing,220758.07012403314
3569,Mandela: Long Walk to Freedom,25341680.016683724
3570,Shut In,2540550.14861445
3571,The Grace Lee Project,92169.04998507674
3572,The Man Who Knew Too Much,15183406.644177373
3573,Almost Christmas,30816593.858063735
3574,"Surfer, Dude",1334677.8225170877
3575,Inside Llewyn Davis,13376617.02849387
3576,Ghoulies,4415847.8852644125
3577,The Story of Us,45400156.73310494
3578,Of Mice and Men,12840182.347991845
3579,Bizim Aile,283460.6282073951
3580,Blue Jasmine,22038631.83332047
3581,Tarnation,150321.14303587645
3582,The Man Who Was Too Free,198038.2730935097
3583,Na Tum Jaano Na Hum,72049.82631383014
3584,Midnight Run,41518120.53855758
3585,Bring It On,43956429.34063028
3586,The Condemned,6036481.563516811
3587,Candy,1095006.9035918664
3588,The Best of Me,56502597.32788954
3589,Just Go with It,112090426.93632981
3590,The Guard,4155587.679318817
3591,Body of Lies,109573200.39206454
3592,The Cell,88984295.49567245
3593,Spotlight,42701364.70961413
3594,Peace Officer,65793.21001602187
3595,The Majestic,97827386.26353143
3596,Beyond the Mask,178366.70800919604
3597,Adventureland,20799707.264325254
3598,Yennai Arindhaal,7411947.768236819
3599,Killing Season,1585584.3022441997
3600,Your Name.,1407741.5862630042
3601,Ant-Man,464369787.4044497
3602,Machine Gun Preacher,40060512.651114516
3603,The Choice,13562863.851076854
3604,Zathura: A Space Adventure,92689160.9495242
3605,Bummer,1278429.589385121
3606,Monster-in-Law,62289057.87869444
3607,Without You I'm Nothing,407989.98736469727
3608,Tanu Weds Manu,377996.83180796856
3609,Barbie in A Mermaid Tale,6864602.885403823
3610,Mrs. Miniver,2723457.313348796
3611,The Lord of the Rings: The Return of the King,690216639.6752998
